id,district_id,municipality_id,microregion_id,mesoregion_id,state_id,name
33045570532,330455705,3304557,33018,3306,33,Inhaúma
33045570533,330455705,3304557,33018,3306,33,Rocinha
33045570534,330455705,3304557,33018,3306,33,Jacarezinho
33045570535,330455705,3304557,33018,3306,33,Complexo do Alemão
33045570536,330455705,3304557,33018,3306,33,Maré
33045570537,330455705,3304557,33018,3306,33,Realengo
33045570538,330455705,3304557,33018,3306,33,Cidade de Deus
33045570539,330455705,3304557,33018,3306,33,Vigário Geral
33052080506,330520805,3305208,33010,3304,33,Região Sul
33052080507,330520805,3305208,33010,3304,33,Região Norte
33052080508,330520805,3305208,33010,3304,33,Região Oeste
33052080509,330520805,3305208,33010,3304,33,Região Leste
41043030501,410430305,4104303,41005,4102,41,Zona 1
41043030502,410430305,4104303,41005,4102,41,Zona 2
41043030503,410430305,4104303,41005,4102,41,Zona 3
41043030504,410430305,4104303,41005,4102,41,Zona 4
41043030505,410430305,4104303,41005,4102,41,Zona 5
41069020501,410690205,4106902,41037,4110,41,Administração Regional da Matriz (R.1.MZ)
41069020502,410690205,4106902,41037,4110,41,Administração Regional do Boqueirão (R.2.BQ)
41069020503,410690205,4106902,41037,4110,41,Administração Regional do Cajuru (R.3.CJ)
41069020504,410690205,4106902,41037,4110,41,Administração Regional da Boa Vista (R.4.BV)
41069020505,410690205,4106902,41037,4110,41,Administração Regional de Santa Felicidade (R.5.SF)
41069020506,410690205,4106902,41037,4110,41,Administração Regional do Portão (R.7.PR)
41069020507,410690205,4106902,41037,4110,41,Administração Regional Pinheirinho (R.8.PN)
41069020508,410690205,4106902,41037,4110,41,Administração Regional do Bairro Novo (R.10.BN)
41137000501,411370005,4113700,41011,4103,41,Centro
41137000502,411370005,4113700,41011,4103,41,Região Norte
41137000503,411370005,4113700,41011,4103,41,Região Oeste
41137000504,411370005,4113700,41011,4103,41,Região Leste
41137000505,411370005,4113700,41011,4103,41,Região Sul
41152000501,411520005,4115200,41009,4103,41,Zona 1
41152000502,411520005,4115200,41009,4103,41,Zona 2
41152000503,411520005,4115200,41009,4103,41,Zona 3
41152000504,411520005,4115200,41009,4103,41,Zona 4
41152000505,411520005,4115200,41009,4103,41,Zona 5
41152000506,411520005,4115200,41009,4103,41,Zona 6
41152000507,411520005,4115200,41009,4103,41,Zona 7
41152000508,411520005,4115200,41009,4103,41,Zona 8
41152000509,411520005,4115200,41009,4103,41,Zona 9
41152000510,411520005,4115200,41009,4103,41,Zona 10
41152000511,411520005,4115200,41009,4103,41,Zona 11
41152000512,411520005,4115200,41009,4103,41,Zona 12
41152000513,411520005,4115200,41009,4103,41,Zona 13
41152000514,411520005,4115200,41009,4103,41,Zona 14
41152000515,411520005,4115200,41009,4103,41,Zona 15
41152000517,411520005,4115200,41009,4103,41,Zona 17
41152000518,411520005,4115200,41009,4103,41,Zona 18
41152000519,411520005,4115200,41009,4103,41,Zona 19
41152000520,411520005,4115200,41009,4103,41,Zona 20
41152000521,411520005,4115200,41009,4103,41,Zona 21
41152000522,411520005,4115200,41009,4103,41,Zona 22
41152000523,411520005,4115200,41009,4103,41,Zona 23
41152000524,411520005,4115200,41009,4103,41,Zona 24
41152000525,411520005,4115200,41009,4103,41,Zona 25
41152000526,411520005,4115200,41009,4103,41,Zona 26
41152000527,411520005,4115200,41009,4103,41,Zona 27
41152000528,411520005,4115200,41009,4103,41,Zona 28
41152000529,411520005,4115200,41009,4103,41,Zona 29
41152000530,411520005,4115200,41009,4103,41,Zona 30
41152000531,411520005,4115200,41009,4103,41,Zona 31
41152000535,411520005,4115200,41009,4103,41,Zona 35
41152000536,411520005,4115200,41009,4103,41,Zona 36
41152000537,411520005,4115200,41009,4103,41,Zona 37
41152000538,411520005,4115200,41009,4103,41,Zona 38
41152000539,411520005,4115200,41009,4103,41,Zona 39
41152000540,411520005,4115200,41009,4103,41,Zona 40
41152000541,411520005,4115200,41009,4103,41,Zona 41
41152000542,411520005,4115200,41009,4103,41,Zona 42
41152000543,411520005,4115200,41009,4103,41,Zona 43
41152000544,411520005,4115200,41009,4103,41,Zona 44
41152000545,411520005,4115200,41009,4103,41,Zona 45
41152000546,411520005,4115200,41009,4103,41,Zona 46
41152000547,411520005,4115200,41009,4103,41,Zona 47
41152000548,411520005,4115200,41009,4103,41,Zona 48
41152000550,411520005,4115200,41009,4103,41,Zona Central
41152001034,411520010,4115200,41009,4103,41,Zona 34
41152001533,411520015,4115200,41009,4103,41,Zona 33
43004060506,430040605,4300406,43029,4306,43,Zona Central
43004060507,430040605,4300406,43029,4306,43,Zona da Coxilha ou Cidade Alta
43004060508,430040605,4300406,43029,4306,43,Zona Norte
43004060509,430040605,4300406,43029,4306,43,Zona Sul
43004060510,430040605,4300406,43029,4306,43,Zona Leste
43004060511,430040605,4300406,43029,4306,43,Zona Oeste
43006040501,430060405,4300604,43026,4305,43,MZ1- Centro
43006040502,430060405,4300604,43026,4305,43,MZ2- Americana / Sumaré
43006040503,430060405,4300604,43026,4305,43,MZ3- Bela Vista
43006040504,430060405,4300604,43026,4305,43,MZ4- Intersul
43006040505,430060405,4300604,43026,4305,43,MZ5- Algarve
43006040506,430060405,4300604,43026,4305,43,MZ6- Aparecida
43006040507,430060405,4300604,43026,4305,43,MZ7- Cocão
43006040508,430060405,4300604,43026,4305,43,MZ8- Piratini
43006040509,430060405,4300604,43026,4305,43,MZ9- Formosa / Maria Regina
43006040510,430060405,4300604,43026,4305,43,MZ10- Umbu
43006041010,430060410,4300604,43026,4305,43,MZ10- Umbu
43006041011,430060410,4300604,43026,4305,43,MZ 11 - Industrial
43051080510,430510805,4305108,43016,4302,43,RA 01 - Centro
43051080511,430510805,4305108,43016,4302,43,RA 02 - Santa Lúcia
43051080512,430510805,4305108,43016,4302,43,RA 03 - Fátima
43051080513,430510805,4305108,43016,4302,43,RA 04 - Cruzeiro
43051080514,430510805,4305108,43016,4302,43,RA 05 - Esplanada
43051080515,430510805,4305108,43016,4302,43,RA 06 - Rizzo
43051080516,430510805,4305108,43016,4302,43,RA 07 - Forqueta
43051080517,430510805,4305108,43016,4302,43,RA 08 - Ana Rech
43051080518,430510805,4305108,43016,4302,43,RA 09 - Galópolis
43051080519,430510805,4305108,43016,4302,43,RA 10 - Serrano
43051080520,430510805,4305108,43016,4302,43,RA 11 - Planalto
43051080521,430510805,4305108,43016,4302,43,RA 12 - Presidente Vargas
43051080522,430510805,4305108,43016,4302,43,RA 13 - São Giácomo
43051080523,430510805,4305108,43016,4302,43,RA 14 - Nossa Senhora da Saúde
43051080524,430510805,4305108,43016,4302,43,RA 15 - Santa Fé
43054390501,430543905,4305439,43035,4307,43,Área de Planejamento 01
43066010506,430660105,4306601,43031,4306,43,Sede
43066010507,430660105,4306601,43031,4306,43,Caveiras
43066010508,430660105,4306601,43031,4306,43,Vacaiquá
43066010509,430660105,4306601,43031,4306,43,Ponche Verde
43066010510,430660105,4306601,43031,4306,43,Fontouras
43077080510,430770805,4307708,43026,4305,43,Leste
43077080515,430770805,4307708,43026,4305,43,Norte
43077080520,430770805,4307708,43026,4305,43,Oeste
43077080525,430770805,4307708,43026,4305,43,Sul
43141000501,431410005,4314100,43010,4301,43,"Região do Bairro Centro ""Centro e Vila Vergueiro"""
43141000502,431410005,4314100,43010,4301,43,Região do Bairro Boqueirão
43141000503,431410005,4314100,43010,4301,43,Região do Bairro Vera Cruz
43141000504,431410005,4314100,43010,4301,43,Região do Bairro Petrópolis
43141000505,431410005,4314100,43010,4301,43,Região do Bairro São Luiz Gonzaga
43141000506,431410005,4314100,43010,4301,43,"Região do Bairro ""Vila Cruzeiro"""
43141000507,431410005,4314100,43010,4301,43,Região do Bairro Lucas de Araújo
43141000508,431410005,4314100,43010,4301,43,Região do Bairro Santa Marta
43141000509,431410005,4314100,43010,4301,43,Região do Bairro Integração
43141000510,431410005,4314100,43010,4301,43,"Região do Bairro ""Vila Vitor Issler"""
43141000511,431410005,4314100,43010,4301,43,Região do Bairro São José
43141000512,431410005,4314100,43010,4301,43,Região do Bairro São Cristóvão
43141000513,431410005,4314100,43010,4301,43,Região do Bairro Roselândia
43141000514,431410005,4314100,43010,4301,43,"Região do Bairro ""Vila Mattos"""
43141000515,431410005,4314100,43010,4301,43,"Região do Bairro Annes ""Vila Fátima e Vila Annes"""
43141000516,431410005,4314100,43010,4301,43,Região do Bairro José Alexandre Zachia
43141000517,431410005,4314100,43010,4301,43,"Região do Bairro Valinhos ""Loteamento Industrial e São Lucas"
43141000518,431410005,4314100,43010,4301,43,"Região do Bairro ""Vila Luíza"""
43141000519,431410005,4314100,43010,4301,43,"Região do Bairro ""Vila Rodrigues"""
43141000520,431410005,4314100,43010,4301,43,"Região do Bairro ""Vila Santa Maria"""
43141000521,431410005,4314100,43010,4301,43,Região do Bairro Planaltina
43141000522,431410005,4314100,43010,4301,43,Região do Bairro Nenê Graeff
43144070513,431440705,4314407,43033,4307,43,Três Vendas
43144070514,431440705,4314407,43033,4307,43,Barragem
43144070515,431440705,4314407,43033,4307,43,Fragata
43144070516,431440705,4314407,43033,4307,43,Centro
43144070518,431440705,4314407,43033,4307,43,Areal
43144070519,431440705,4314407,43033,4307,43,Laranjal/Z3
43144070520,431440705,4314407,43033,4307,43,São Gonçalo
43156020501,431560205,4315602,43035,4307,43,Unidade Censitária 01
43156020502,431560205,4315602,43035,4307,43,Unidade Censitária 02
43156020503,431560205,4315602,43035,4307,43,Unidade Censitária 03
43156020504,431560205,4315602,43035,4307,43,Unidade Censitária 04
43156020505,431560205,4315602,43035,4307,43,Unidade Censitária 05
43156020506,431560205,4315602,43035,4307,43,Unidade Censitária 06
43156020507,431560205,4315602,43035,4307,43,Unidade Censitária 07
43156020508,431560205,4315602,43035,4307,43,Unidade Censitária 08
43156020509,431560205,4315602,43035,4307,43,Unidade Censitária 09
43156020510,431560205,4315602,43035,4307,43,UNidade Censitária 10
43156020511,431560205,4315602,43035,4307,43,Unidade Censitária 11
43156020512,431560205,4315602,43035,4307,43,Unidade Censitária 12
43156020513,431560205,4315602,43035,4307,43,Unidade Censitária 13
43156020514,431560205,4315602,43035,4307,43,Unidade Censitária 14
43156020515,431560205,4315602,43035,4307,43,Unidade Censitária 15
43156020516,431560205,4315602,43035,4307,43,Unidade Censitária 16
43156020517,431560205,4315602,43035,4307,43,Unidade Censitária 17
43156020518,431560205,4315602,43035,4307,43,Unidade Censitária 18
43156020519,431560205,4315602,43035,4307,43,Unidade Censitária 19
43156020520,431560205,4315602,43035,4307,43,Unidade Censitária 20
43156020521,431560205,4315602,43035,4307,43,Unidade Censitária 21
43156020522,431560205,4315602,43035,4307,43,Unidade Censitária 22
43156020523,431560205,4315602,43035,4307,43,Unidade Censitária 23
43156020524,431560205,4315602,43035,4307,43,Unidade Censitária 24
43156020525,431560205,4315602,43035,4307,43,Unidade Censitária 25
43156020526,431560205,4315602,43035,4307,43,Unidade Censitária 26
43156020527,431560205,4315602,43035,4307,43,Unidade Censitária 27
43156020528,431560205,4315602,43035,4307,43,Unidade Censitária 28
43156020529,431560205,4315602,43035,4307,43,Unidade Censitária 29
43156020530,431560205,4315602,43035,4307,43,Unidade Censitária 30
43156020531,431560205,4315602,43035,4307,43,Unidade Censitária 31
43156020532,431560205,4315602,43035,4307,43,Unidade Censitária 32
43156020533,431560205,4315602,43035,4307,43,Unidade Censitária 33
43156020534,431560205,4315602,43035,4307,43,Unidade Censitária 34
43156020535,431560205,4315602,43035,4307,43,Unidade Censitária 35
43156020536,431560205,4315602,43035,4307,43,Unidade Censitária 36
43156020537,431560205,4315602,43035,4307,43,Unidade Censitária 37
43156020538,431560205,4315602,43035,4307,43,Unidade Censitária 38
43156021501,431560215,4315602,43035,4307,43,Unidade Censitária 41
43156022001,431560220,4315602,43035,4307,43,Unidade Censitária 42
43156022501,431560225,4315602,43035,4307,43,Unidade Censitária 40
43156023001,431560230,4315602,43035,4307,43,Unidade Censitária 39
43169070506,431690705,4316907,43018,4303,43,Centro Urbano
43169070507,431690705,4316907,43018,4303,43,Norte
43169070508,431690705,4316907,43018,4303,43,Nordeste
43169070509,431690705,4316907,43018,4303,43,Leste
43169070510,431690705,4316907,43018,4303,43,Centro-Leste
43169070511,431690705,4316907,43018,4303,43,Sul
43169070512,431690705,4316907,43018,4303,43,Centro-Oeste
43169070513,431690705,4316907,43018,4303,43,Oeste
43175090501,431750905,4317509,43007,4301,43,Uplans 1
43175090502,431750905,4317509,43007,4301,43,Uplans 2
43175090503,431750905,4317509,43007,4301,43,Uplans 3
43175090504,431750905,4317509,43007,4301,43,Uplans 4
43175090505,431750905,4317509,43007,4301,43,Uplans 5
43175090506,431750905,4317509,43007,4301,43,Uplans 6
43175090507,431750905,4317509,43007,4301,43,Uplans 7
43175090508,431750905,4317509,43007,4301,43,Uplans 8
43175090509,431750905,4317509,43007,4301,43,Uplans 9
43175090510,431750905,4317509,43007,4301,43,Uplans 10
43175090511,431750905,4317509,43007,4301,43,Uplans 11
43175090512,431750905,4317509,43007,4301,43,Uplans 12
43175090513,431750905,4317509,43007,4301,43,Uplans 13
43175090514,431750905,4317509,43007,4301,43,Uplans 14
43175090515,431750905,4317509,43007,4301,43,Uplans 15
43175090516,431750905,4317509,43007,4301,43,Uplans 16
43175090517,431750905,4317509,43007,4301,43,Uplans 17
43175090518,431750905,4317509,43007,4301,43,Uplans 18
43185070501,431850705,4318507,43035,4307,43,Núcleo Cidade Baixa
43185070502,431850705,4318507,43035,4307,43,Núcleo São José do Norte-Sul
43185070503,431850705,4318507,43035,4307,43,Núcleo São José do Norte-Norte
43185070504,431850705,4318507,43035,4307,43,Núcleo Centro Histórico
43185070505,431850705,4318507,43035,4307,43,Núcleo Barra-Molhe Leste
43185070506,431850705,4318507,43035,4307,43,Núcleo Zona Rural
43185071001,431850710,4318507,43035,4307,43,Núcleo do Segundo Distrito
43185071501,431850715,4318507,43035,4307,43,Núcleo do Terceiro Distrito
50027040506,500270405,5002704,50004,5002,50,Região Urbana do Centro
50027040507,500270405,5002704,50004,5002,50,Região Urbana do Prosa
50027040508,500270405,5002704,50004,5002,50,Região Urbana do Segredo
50027040509,500270405,5002704,50004,5002,50,Região Urbana do Imbirussú
50027040511,500270405,5002704,50004,5002,50,Região Urbana do Anhanduizinho
50027040512,500270405,5002704,50004,5002,50,Região Urbana do Bandeira
50027040513,500270405,5002704,50004,5002,50,Região Urbana do Lagoa
50066060501,500660605,5006606,50010,5004,50,Setor Vilela
50066060502,500660605,5006606,50010,5004,50,Setor Ypê
50066060503,500660605,5006606,50010,5004,50,Setor Centro
50066060504,500660605,5006606,50010,5004,50,Setor Aeroporto
50066060505,500660605,5006606,50010,5004,50,Setor Marambaia
51034030540,510340305,5103403,51017,5104,51,Administração Regional Norte
51034030541,510340305,5103403,51017,5104,51,Administração Regional Centro-Oeste
51034030542,510340305,5103403,51017,5104,51,Administração Regional Centro-Leste
51034031040,510340310,5103403,51017,5104,51,Administração Regional Norte
51034031042,510340310,5103403,51017,5104,51,Administração Regional Centro-Leste
51034031043,510340310,5103403,51017,5104,51,Administração Regional Sul-Leste
52087070501,520870705,5208707,52010,5203,52,U.T.P. Central
52087070502,520870705,5208707,52010,5203,52,U.T.P. Sul
52087070503,520870705,5208707,52010,5203,52,U.T.P. Marista
52087070504,520870705,5208707,52010,5203,52,U.T.P. Oeste
52087070505,520870705,5208707,52010,5203,52,U.T.P. Aeroporto
52087070506,520870705,5208707,52010,5203,52,U.T.P. Norte Ferroviário
52087070507,520870705,5208707,52010,5203,52,U.T.P. Vila Nova
52087070508,520870705,5208707,52010,5203,52,U.T.P. Leste Universitário
52087070509,520870705,5208707,52010,5203,52,U.T.P. Jardim Goiás
52087070510,520870705,5208707,52010,5203,52,U.T.P. Alto da Glória e Redenção
52087070511,520870705,5208707,52010,5203,52,U.T.P. Santo Antonio
52087070512,520870705,5208707,52010,5203,52,U.T.P. Pedro Ludovico/Bela Vista/Jardins das Esmeraldas
52087070513,520870705,5208707,52010,5203,52,U.T.P. Bueno
52087070514,520870705,5208707,52010,5203,52,U.T.P. Nova Suiça
52087070515,520870705,5208707,52010,5203,52,U.T.P. Parque Amazônia
52087070516,520870705,5208707,52010,5203,52,U.T.P. Jardim América
52087070517,520870705,5208707,52010,5203,52,U.T.P. Sudoeste
52087070518,520870705,5208707,52010,5203,52,U.T.P. Cidade Jardim
52087070519,520870705,5208707,52010,5203,52,U.T.P. Coimbra
52087070520,520870705,5208707,52010,5203,52,U.T.P. Campinas
52087070521,520870705,5208707,52010,5203,52,U.T.P. Aeroviários
52087070522,520870705,5208707,52010,5203,52,U.T.P. Marechal Rondon
52087070523,520870705,5208707,52010,5203,52,U.T.P. Criméia Leste
52087070524,520870705,5208707,52010,5203,52,U.T.P. Negrão de Lima
52087070525,520870705,5208707,52010,5203,52,U.T.P. Bairro Feliz
52087070526,520870705,5208707,52010,5203,52,U.T.P. Jardim Novo Mundo
52087070527,520870705,5208707,52010,5203,52,U.T.P. Riviera/Água Branca
52087070528,520870705,5208707,52010,5203,52,U.T.P. Autódromo ou Parque Lozandes
52087070529,520870705,5208707,52010,5203,52,U.T.P. Parque das Laranjeiras e Jardim da Luz
52087070530,520870705,5208707,52010,5203,52,U.T.P. Jardim Atlântico
52087070531,520870705,5208707,52010,5203,52,U.T.P. Jardim Europa
52087070532,520870705,5208707,52010,5203,52,U.T.P. Novo Horizonte/Faiçalville
52087070533,520870705,5208707,52010,5203,52,U.T.P. Celina Park/Recreio dos Funcionários
52087070534,520870705,5208707,52010,5203,52,U.T.P. Caravelas
52087070535,520870705,5208707,52010,5203,52,U.T.P. Baliza-Itaipu
52087070536,520870705,5208707,52010,5203,52,U.T.P. Parque Santa Rita
52087070537,520870705,5208707,52010,5203,52,U.T.P. Parque Oeste Industrial
52087070538,520870705,5208707,52010,5203,52,U.T.P. João Braz
52087070539,520870705,5208707,52010,5203,52,U.T.P. Vila Rizzo
52087070540,520870705,5208707,52010,5203,52,U.T.P. Parque Bom Jesus
52087070541,520870705,5208707,52010,5203,52,U.T.P. Vera Cruz
52087070542,520870705,5208707,52010,5203,52,U.T.P. Jardim Petrópolis
52087070543,520870705,5208707,52010,5203,52,U.T.P. Vila Regina/Parque Industrial Paulista/Santos Dumont
52087070544,520870705,5208707,52010,5203,52,U.T.P. Cândida de Morais/Maria Dilce
52087070545,520870705,5208707,52010,5203,52,U.T.P. Capuava
52087070546,520870705,5208707,52010,5203,52,U.T.P. Urias Magalhães
52087070547,520870705,5208707,52010,5203,52,U.T.P. Goiânia II
52087070548,520870705,5208707,52010,5203,52,U.T.P. Santa Genoveva
52087070549,520870705,5208707,52010,5203,52,U.T.P. Aeroporto Internacional Santa Genoveva
52087070550,520870705,5208707,52010,5203,52,U.T.P. Jaó
52087070551,520870705,5208707,52010,5203,52,U.T.P. Santo Hilário
52087070552,520870705,5208707,52010,5203,52,U.T.P. Vila Pedroso
52087070553,520870705,5208707,52010,5203,52,U.T.P. Chácaras São Joaquim
52087070554,520870705,5208707,52010,5203,52,U.T.P. Mutirão e Curitiba
52087070555,520870705,5208707,52010,5203,52,U.T.P. São Domingos
52087070556,520870705,5208707,52010,5203,52,U.T.P. Finsocial
52087070557,520870705,5208707,52010,5203,52,U.T.P. Jardim Balneário Meia Ponte/Mansões Goianas
52087070558,520870705,5208707,52010,5203,52,U.T.P. Campus Universitário/Conjunto Itatiaia
52087070559,520870705,5208707,52010,5203,52,U.T.P. Vila Jardim São Judas Tadeu/Jardim Pompéia
52087070560,520870705,5208707,52010,5203,52,U.T.P. Jardim Guanabara
52087070561,520870705,5208707,52010,5203,52,U.T.P. CEASA/Aldeia do Vale
52087070562,520870705,5208707,52010,5203,52,U.T.P. Jardim Primavera (Área Urbana Isolada)
52087070563,520870705,5208707,52010,5203,52,U.T.P. Zona Rural
53001080506,530010805,5300108,53001,5301,53,Brasília
53001080507,530010805,5300108,53001,5301,53,Gama
53001080508,530010805,5300108,53001,5301,53,Taguatinga
53001080509,530010805,5300108,53001,5301,53,Brazlândia
53001080510,530010805,5300108,53001,5301,53,Sobradinho
53001080511,530010805,5300108,53001,5301,53,Planaltina
53001080512,530010805,5300108,53001,5301,53,Paranoá
53001080513,530010805,5300108,53001,5301,53,Riacho Fundo
53001080514,530010805,5300108,53001,5301,53,Núcleo Bandeirante
53001080515,530010805,5300108,53001,5301,53,Ceilândia
53001080516,530010805,5300108,53001,5301,53,Guará
53001080517,530010805,5300108,53001,5301,53,Cruzeiro
53001080518,530010805,5300108,53001,5301,53,Samambaia
53001080519,530010805,5300108,53001,5301,53,Candangolândia
53001080520,530010805,5300108,53001,5301,53,Recanto das Emas
53001080521,530010805,5300108,53001,5301,53,Lago Norte
53001080523,530010805,5300108,53001,5301,53,Lago Sul
53001080525,530010805,5300108,53001,5301,53,Santa Maria
53001080530,530010805,5300108,53001,5301,53,São Sebastião
